product_name,product_url,product_price,rating,num_of_reviews,description,asin,product_description,manufacturer
"Tabelito® NEXA 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook. (GREY)",https://www.amazon.in/Tabelito-NEXA-Backpack-Business-Compartment/dp/B0C2D4T9R5/ref=sr_1_180?crid=2M096C61O4MLT&keywords=bags&qid=1688729392&sprefix=ba%2Caps%2C283&sr=8-180,399,4.7 out of 5 stars,59,"Care Instructions: Hand Wash OnlyThe front and side zipper compartments of the backpack make it simple to store items like tablets, diaries, pens, pencils, smartphones, cards, change and other small items. The backpack's side pockets make it easy to carry along tiny goods like mini umbrellas and water bottles.MADE IN INDIA - This ""MAKE IN INDIA"" laptop bag for men has 2 front zip pockets, 2 side bottle pockets, and 1 huge zipped section. For men, women, boys, and girls, this bag works great for the office, school, and college. In fact, it's the ideal all-purpose backpack for men, school bags for girls and boys, college bags for girls and boys and workplace bags for unisexLAPTOP BACKPACK SPECIFICATIONS - Men's NEXA Laptop Backpack; Compartment Size: Up to 15.6 Inches. 30 litres is the capacity. 15 x 11.5 x 3 inches in size.NEXA padded laptop backpack with internal organiser and sleeve that can handle up to 15.6"" laptops. Compatible laptops include those made by HP, Lenovo, Acer, ASUS, and Dell. Your keys, cords, office supplies, and other valuables can be neatly organised inside the organiser to avoid theft.The Tabelito Casual Backpack is entirely produced in India and goes through strict quality inspections and tests. Water Resistant Material: The material has an advanced IPX4 coating that prevents water from penetrating from any angle.The backpack features a 30L capacity and a padded laptop pocket that fits a 15.6 inch laptop. Additional necessities that can fit within are a lunchbox, charger, tablet, books, power bank, wallet, and sunglasses.", B0C2D4T9R5,"Premium Collection We aim at providing India top-notch designer goods that undergo stringent quality checks and come with a six-month replacement service. Previous pageAt TABELITO, we specialize in crafting high-quality laptop briefcases, school, college, travel and office backpacks designed to exceed your expectations. With our commitment to style, comfort, and durability. Our products are crafted using premium materials and a keen eye for detail. From the robust stitching to the carefully selected fabrics, we ensure that each bag meets the highest standards of quality.Tabelito Laptop Briefcase Bag Tabelito Laptop Briefcase Bag 15.6 Inch (39.6 cm) Messenger Side Shoulder Travel Water Resistant Office Bags Gift for Men and WomenTabelito Casual Backpack Tabelito Casual Laptop Bag 15.6inch Office College School Bags Business Travel Backpack for Men Women Water Resistant25 LTRTabelito Hybrid Laptop Sleeve Tabelito Polyester Foam, Nylon Hybrid Laptops Bag Sleeve Case Cover Pouch for Laptops (15.6 Inches) Comes with 6 Months ReplacementTabelito HEXA Casual Backpack Tabelito HEXA 35 L Water Resistant Laptop/Office/Travel Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop NotebookTabelito Delta Briefcase BagTabelito DELTA 15.6 inch Laptop Briefcase Shoulder Sling Office Business Messenger Bag Formal Executive Bags - 6 Months ReplacementTabelito Basic Laptop BagTabelito Basic Laptop Bag Laptop Cover Laptop Bags Laptop Sleeve Office Bag Laptop Bag 15.6 inch LaptopFor Men Women Boys GirlsTabelito Neo Casual Backpack Tabelito NEO Laptop Bag College /Office/School/Travel/Business Bags Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop NotebookTabelito NEXA Laptop Backpack Tabelito NEXA 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Backpack Fits Up to 15.6 Inch Laptop NotebookTabelito Volt Casual Backpack Tabelito Volt Waterproof Laptop Backpack Office/School/College/Business/Unisex Travel Bag Compatible with 15.6 inch Laptop Men Women Tabelito Delta Casual Backpack Tabelito Delta Casual Waterproof Laptop Backpack/Office/School/College/Business Unisex Travel Bag/ Fits Upto 15.6 inch Laptop - 30 ltrsNext page", Tabelito Trade India
Gear Compact Business 18L Water Resistant Laptop Bag/Backpack/Office Bag For Men/Women - Indiaink,https://www.amazon.in/Gear-Compact-Business-Backpack-BUSCOMPACT052/dp/B08D76WDTV/ref=sr_1_181?crid=2M096C61O4MLT&keywords=bags&qid=1688729392&sprefix=ba%2Caps%2C283&sr=8-181,789,4.2 out of 5 stars,"1,128","Care Instructions: Hand Wash OnlyOuter Material: Our saree are of cotton and synthetic both, Color: India InkWater resistant. With Rain Cover : No ; color my vary due to photographic effect and lightingCapacity: 17 liters; Weight: 400 grams; Dimensions: 45 cms x 30 cms x 13 cms (LxWxH)Number of compartments: 2Laptop Compatibility: Yes, Laptop Size: 15.4Strap Type: YesShoulder straps padded with pp foam/ eva sheet. Anti slip fabric / breathable spongy mesh on shoulder stpars", B08D76WDTV,, Gear
"Lenovo 15.6"" Professional Backpack, Made in India, Water-resistant,Uncompromised storage, Travel friendly:Fleece-lined PC compartment,Vented,Padded BackPanel & Adjustable shoulder straps,Luggage strap",https://www.amazon.in/Lenovo-Professional-Backpack-Water-resistant-Uncompromised/dp/B08R7S55H4/ref=sr_1_182?crid=2M096C61O4MLT&keywords=bags&qid=1688729392&sprefix=ba%2Caps%2C283&sr=8-182,699,4.2 out of 5 stars,853,"Style meets Function: Designed for 15.6” Lenovo laptops, the backpack walks the line between function and form. It utilizes durable materials, and robust features set to cater to its audience's every need. Ideal for professionals looking for a stylish and versatile backpack for a variety of occasionsSturdy & Durable: Fleece-lined laptop compartment that fights dust and damage. Water-resistant, joint material design and tough coated base help withstand daily wear and tearTravel friendly backpack with Uncompromising storage space for devices and essentials: The backpack comes with a ventilated and well-padded back panel for extra breathability. Adjustable shoulder straps offer the perfect fit. Spacious main compartment and Stretchy polyester side pockets offer quick access to your essentialsStyled in classic dark blue and dark grey, the colors accentuate the sturdy materials the bag is constructed of", B08R7S55H4,, Lenovo
"DIVULGE Multi Utility Drawstring Bag (Black , 16 L)",https://www.amazon.in/DIVULGE-Drawstring-Bag-Sports-Utility/dp/B07PXTDBH4/ref=sr_1_183?crid=2M096C61O4MLT&keywords=bags&qid=1688729392&sprefix=ba%2Caps%2C283&sr=8-183,155,4.0 out of 5 stars,"1,127","Made with coated polyester fabric which makes the backpack Sturdy, durable and highly water resistant and The strings used are stretchable and of premium quality. <br>Comes with side gussets, ensures extended storage space. <br>Storage capacity up-to 16 litres.; Dimensions: Width - 12 inches & Height - 18 inches. <br>Closure type is Drawstring type Which Makes it to Store Things Quickly <br>Pattern Name: Solid; Age Range Description: Adult <br>", B07PXTDBH4,"Divulge drawstring backpack is a 16 Litres - sports & multi utility backpack made out of high-performance coated polyester fabric which makes the backpack sturdy, durable and highly water resistant.The gussets on the either sides of the backpack expands and provides a roomy space when filled with stuff. Provided with stretchable Strings for Main Closure, makes it easy and quick to store the things. As its a collapsible bag you can fold it into a small size and keep it in a pocket. This backpack is perfect pick for all purposes, be it for your day trips, tuition classes, Gyming, yoga, Swimming, cycling and other sport sessions.", DIVULGE
DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),https://www.amazon.in/DZert-School-Plush-Backpacks-Cartoon/dp/B08BCP78YF/ref=sr_1_184?crid=2M096C61O4MLT&keywords=bags&qid=1688729392&sprefix=ba%2Caps%2C283&sr=8-184,249,3.7 out of 5 stars,971,"Care Instructions: Hand Wash OnlyNon-Toxic and soft fabric good quality and washableSoft and cuddly filling printed workSoft toy school bag for kids, travelling bag, carry bag, picnic bag, teddy bagVery attractive to make you have a good feeling all the time, gift this soft, smooth and cuddly teddy as a great gift to your loved onetrap Type: Shoulder Strap; Color Name: Red; Warranty Description: No Warranty; Water Resistance Level: Not Water Resistant; Closure Type: Zipper", B08BCP78YF,"DZert Provide Premium quality bags which are non-toxic and made up of soft velvet because our priority is to provide best and high-quality bags/ backpack to your kids.A small bag is ideal for small kids as they can be able to use this bag forSchool OutdoorsTravelling BagCarry BagPicnic BagChildren organize all your essentials for the trip or for any activity. Adjustable strap and enough space to carry things like,SnacksToysLunchboxFruitsSmall booksPencil boxStationery itemsAge Group Suitable for 2 to 5 Years KidsGift this soft, smooth bag/ backpack to your loved one..", Rushi Enterprise
"The Deal Men's 15.6 Inch Polyester Casual Laptop Backpack, Travel Computer Bag Water Resistant College Work School Bag (Blue)",https://www.amazon.in/Deal-Polyester-Backpack-Computer-Resistant/dp/B08RC39B71/ref=sr_1_185?crid=2M096C61O4MLT&keywords=bags&qid=1688729392&sprefix=ba%2Caps%2C283&sr=8-185,399,3.4 out of 5 stars,485,Made from durable water resistant polyester<br><br> < laptop bag for men backpack/laptop bag 15.6 inch/laptop bag 14 inch waterproof/laptop backpack for women stylish/college bag for women/college bag for men/college bag with laptop compartment for men/backpack for women travelling bag/travel backpack for men/students bagpack/waterproof backpack for school/school backpack with laptop compartment› See more product details,B08RC39B71,"Comfortable & Breathable Design Made of breathable mesh and foam to keep you cool, and lining on the shoulder straps to prevent backaches and cutting into your shouldersLaptop Compatibility: Yes Laptop Size: 15.6 Inch Outer Material: Polyester Color: Black Storage Capacity: 20 L Number of compartments: 3 Water Resistant : Yes Fit Type: Relaxed, Closure: ZipperThe Deal Laptop Backpack Hi-Quality & Durable Material Made from an ultra-strong polyester fabric, With Zipper Closure and handle provides exceptional strength and longer life. Long-Lasting durable fabric that does not wear down quickly even with daily use and is resistant to wrinkling.Simple Modern Legacy Backpack is ideal for school, work, traveling, and everyday use for men, women and kids. it’s super lightweight, ultra-comfortableCreative designs Multiple pockets to meet your various needs like from keeping the mobile/tablet secure to small things that can be found easily. Easy access pockets for quick use Well stitched Wash it with clean water in ordinary temperature, Do Not wash it with hot water and alkaline detergent. It must be the ideal gift for Birthday, Thanksgiving, Christmas, anniversary. ADJUSTABLE SHOULDER STRAPS The shoulder straps are also heavily padded to feel extremely comfortable even when the bag is fully loaded. Freely adjustable shoulder strap, you can adjust it according to your height and comfort requirements. LOTS OF STORAGE SPACE & POCKETS The main compartments is spacious enough to fit laptop, tablet, notebook, power bank, sunglasses, etc whereas the easy access side pocket can hold trail snacks or water bottle, shaker etc. VERSATILE USAGE This bag is preferable for all age groups and can be carried on all occasions. A perfect companion whether it be a Student, Workaholic/Shopaholic, or Traveller, this bag serves all purpose-need. CRAFTSMANSHIP: Designed by highly trained designers with the latest trend analysis. The stitching is tight and neat. Accurately sized so that it fits your requirement well. SMOOTH ZIPPER: Small, lightweight, comfortable, and convenient bag with easy-access zippers to keep your belongings inside on a quick trip. WATER, DIRT & SLASH RESISTANT: There are some important things to you, do not let them wet out! This bag surface is made of anti-water material, which 100% protects your things far away from water.Best Choice for everyone The Deal is committed to providing products that are outstanding in design, extensive in lifespan, and superb in quality. We have a wide range of unisex backpacks which are ergonomically designed for all ages, genders, and purposes. Made of waterproof and dust-free polyester material, these bags are ideal for use as school bags, college bags, casual backpacks, laptop bags, or work bags.",
Lenovo 15.6-inch Casual Laptop Briefcase T210,https://www.amazon.in/Lenovo-Carrying-15-6-Inch-Toploader-GX40Q17230/dp/B075Y8294N/ref=sr_1_186?crid=2M096C61O4MLT&keywords=bags&qid=1688729392&sprefix=ba%2Caps%2C283&sr=8-186,799,4.3 out of 5 stars,"4,298","“COMPATIBLE WITH 15.6 INCH LAPTOP”: This organizer briefcase dimension fits up to 15.6 inch laptop. Dimensions: 40cm x 5.5cm x 30cm; Weight: 435g.“HIGH QUALITY, DURABLE AND WATER REPELLANT FABRIC”: This toploader features in durable snow yarn polyester fabric and streamlined design with a padded interior to protect notebooks and important items“INTEGRATED LUGGAGE STRAP FOR MORE CONVENIENT TRAVEL”:A fully adjustable shoulder straps make it comfortable for all-day use.“CONVENIENTLY PLACED PADDED LAPTOP COMPARTMENTS AND POCKETS: The padded interior helps protect notebooks and important items. Quick-access pocket ensure convenient access""HIGH QUALITY, CASUAL YET STYLISH DESIGN"": very attractive and perfect for college, school, travel and outdoor activities, daily commuters and all types of travelers who just looking for compact but stylish bag. Multiple colors for choiceWarranty NA“IN-THE-BOX”: 15.6-inch BriefcaseCountry of Origin: China", B075Y8294N,," Lenovo, Ferns Icon, Level, 2, Outer Ring Rd, Doddanekundi, Mahadevapura, Bengaluru, Karnataka 560159"
Lunar's Bingo - 48 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty,https://www.amazon.in/Lunars-Bingo-Laptop-Resistant-48L/dp/B08YZ5XY31/ref=sr_1_187?crid=2M096C61O4MLT&keywords=bags&qid=1688729392&sprefix=ba%2Caps%2C283&sr=8-187,899,3.9 out of 5 stars,"9,768","MADE IN INDIA - This “MAKE IN INDIA” Laptop bag for men features 3 large zippered compartments, 1 zip pocket at front, 2 side bottle pockets. This is a perfect laptop, office, school, college bag for men, women, boys and girls. In deed a perfect all-rounder backpack for men, school bags for boys and girls, College bag for boys and college bag for girls, office bag for men and women.LAPTOP BAG FEATURES - Compartment Description: Up To 15 Inches; Style Name: Casual Backpack for men. Capacity: 48 liters. Size: 20 inch X 13.5 inch X 9.5 inch.WATER RESISTANT – This laptop bag for men is stylish and durable unisex travel laptop backpack that is your perfect travel partner. School bags for boys is made of high-grade water-resistant polyester material that gives it strength and durable for long-term use. 12 months warranty for any manufacturing defects.PADDED LAPTOP SLEEVE AND INTERNAL ORGANISER : Padded Laptop backpack for men has sleeve with holder to secure upto 15.6"" Laptops. This office bag for men is compatible with laptops like HP / Lenovo / Acer / ASUS / Dell. Internal organiser to neatly organise and store your keys, cables, stationary and other valuables from theft.1 YEAR WARRANTY - We offer 1 Year warranty for any manufacturing defects; BEST BACK SUPPORT - We have designed this laptop bag for men to keep your comfort in mind. Shoulder has 12MM high density padding, with 3D ventilated air foam padding to prevent sweating when you use the bag; Pattern Name: Solid; Age Range Description: Adult; Color Name: MBlue; Special Features: Laptop Compartment; Pattern Name: Solid; Age Range Description: Adult", B08YZ5XY31,," Akshaya Rubbers, Hebbal Industrial Area, Mysore"
HAMMONDS FLYCATCHER Laptop Bag for Men - Genuine Leather Office Bag with Multiple Compartments - Fits 14/15.6/16 Inch Laptop Bag - Messenger and Shoulder Bag for Travel - Water Resistant - Brushwood,https://www.amazon.in/Hammonds-Flycatcher-Leather-Messenger-LB138MH/dp/B0851GV3F7/ref=sr_1_188?crid=2M096C61O4MLT&keywords=bags&qid=1688729392&sprefix=ba%2Caps%2C283&sr=8-188,"3,017",4.4 out of 5 stars,"1,010","🏷️ Genuine Leather: This laptop bag for men / office bag for men/Laptop Backpack is made of 100% Full Grain Genuine Leather, making it the perfect accessory for office, travel, and daily use. The high-quality leather not only ensures longevity but also adds a touch of elegance to your style. We will gladly reward 100 Times the value of the product upon certification from any accredited labs like ""SGS"" or ""CLRI"" if proven otherwise.📐 Spacious and Versatile: This genuine leather bag, known as a messenger bag for men or shoulder bag for men, offers generous dimensions of 40cm (length) x 8cm (width) x 27cm (height), providing ample room to accommodate laptops of various sizes up to 14/15.6/16 inches. With multiple compartments, including a padded laptop compartment, inner zipper pocket, mobile pocket, wallet pocket, and pen holder, it offers convenient storage options for all your belongings.🏢 Designed for Professionals: Designed with a professional mindset, this office bag combines the timeless elegance of genuine leather with a sophisticated design. It effortlessly complements your business attire, making it suitable for corporate settings, business trips, or daily commutes. The classic black color exudes professionalism and versatility, effortlessly blending with any outfit or environment.💼 Comfortable and Durable: The Hammonds Flycatcher Laptop Bag prioritizes both comfort and durability. It features a comfortable leather handle that allows for easy carrying, even during extended use. The padded and adjustable shoulder straps provide a customizable fit, reducing strain on your shoulders. With high-quality nylon thread stitching, this leather bags is built to withstand the rigors of daily use, ensuring long-lasting performance.🎁 Perfect Gift: The Hammonds Flycatcher Leather Laptop Bag for Men, also known as a side laptop bag for men or laptop hand bag, is the perfect gift choice for professionals, students, or anyone in need of a stylish and reliable laptop bag. Its sleek design and superior functionality make it a thoughtful and practical gift for birthdays, graduations, or any special occasion.› See more product details",B0851GV3F7,"HAMMONDS FLYCATCHER Making Laptop bag is a perfect laptop & Ipad size and Office business uses bag you don’t want to miss. Made of Vintage Classical leather and detailed with disordered wrinkles and scratches, this Laptop bag will make the wearer stand out from all, as it presents the style of retro and wildness and forms a special skin effect to make it the first choice in major brandsBuy your Perfections Our Leather Bags/Leather Office Bag is crafted to suit every individual type and meet your needs, making it the perfect companion for you. We understand that it stays with you throughout the entire day, so we have designed and crafted our leather bags to never disappoint. These exclusive leather laptop bags/shoulder bags are designed for individuals who are always on the go and have established themselves as achievers. They have an insatiable hunger for the best and a desire to create something never seen before. They are people who wish to live their dreams and will stop at nothing to achieve them. To meet the needs of such individuals, we have designed and crafted this unique and extraordinary bag. It is made from premium quality leather and the accessories are of the best quality to resonate with the leather bag.It can accommodate all your necessary belongings from notebook to laptop.Easy access pockets for quick use, you can prioritize your belongings and keep them accordingly.Multiple pockets to meet your various needs from keeping the mobile/tablet secure to small things that can be found easily.STAY ORGANIZED Stay organized and efficient with the Hammonds Flycatcher Laptop Bag. Multiple compartments and generous storage keep your belongings neatly arranged. Ideal for travel or the office, this stylish bag helps you stay organized and on top of your tasks. Elevate your organizational game with this reliable shoulder leather laptop bag men for travel or side laptop bag for men LAPTOP COMPATIBILITY Ensure optimal laptop compatibility with the Hammonds Flycatcher Laptop Bag. Specially designed to accommodate laptops up to 16 inches, laptop hand bag provides a secure and snug fit for your device. Stay confident knowing that your laptop is well-protected and easily accessible. Elevate your laptop-carrying experience with this reliable and compatibility- ADJUSTABLE STRAP Experience optimal comfort and versatility with the Hammonds Flycatcher Laptop Bag's adjustable strap. Customize the length to your preference, whether you prefer a shoulder bag or crossbody style. Stay stylish and flexible with this bag's adjustable strap, designed to adapt to your needs and ensure a comfortable carrying experience. FINEST DETAILS Experience the finest details with the Hammonds Flycatcher Laptop Bag. From the meticulously stitched nylon threads to the premium leather material, every aspect is crafted with utmost care. The attention to detail extends to the heavy-duty metal fittings and the branded zipper and sliders, ensuring a high-quality and stylish bag that stands out.Every Need is Taken Care Off HAMMONDS FLYCATCHER has a lot to offer and does withstand the test of quality and time. The multiple pockets, best quality materials and the wide storage capacity can cover up almost all your needs. Storing your laptop, papers, files, books, tablet, mobile phone, keys etc. can be easily done with the wide capacity. The multiple built in sections keep your belongings protected, organized and away from damages.",
motherly Diaper Bags for Mom Travel Basic Edition (Black),https://www.amazon.in/Motherly-Diaper-Travel-Basic-Black/dp/B07QXSNDKN/ref=sr_1_189?crid=2M096C61O4MLT&keywords=bags&qid=1688729392&sprefix=ba%2Caps%2C283&sr=8-189,"1,449",4.5 out of 5 stars,"2,538","The bag measures: 38 cm in length, 24 cm in width, and 19 cm in height. It weighs 700 grams.Exteriors & Interiors: 3 LAYERED PROTECTION. Enhanced Waterproof Oxford Fabric (BPA free) 2. Innermost PU layer (for enhanced strength & stability) 3. Sandwiched nylon fibersHighlights: 1. 12 spacious pockets for storage & organization, 2. Large main compartment, 3. Three 18 cm insulated milk bottle pockets, 4. Separate compartments for dry and wet items, 5. Secure back pocket for valuables, 6. Front and back openings for easy access, 7. Key chain clip, 8. D-rings for hands-free use, 9. Comfortable 5 cm wide cushioned back straps for adjustable 3-way carrying.What's new: Upgraded fabric and hardware (zippers, rivets, gauge buttons) carefully selected for their quality and cost-effectiveness, ensuring durability without compromising on weight. The bag is lightweight and won't add bulk, yet it is strong enough to sustain heavy weight. Additionally, it features specially designed milk bottle pockets that can keep hot water or milk warm for up to 2 hours, providing added convenience.Care instructions: Simply wipe the bag with a damp cloth. If needed, use a mild cleanser for any stubborn stains. Avoid using bleach or ironing the bag.› See more product details",B07QXSNDKN,,Motherly
Safari 15 Ltrs Cherry Red Casual/School/College Backpack (DAYPACKNEO15CBCRE),https://www.amazon.in/SAFARI-Cherry-Casual-Backpack-DAYPACKNEO15CBCRE/dp/B07NSBSV2Y/ref=sr_1_190?crid=2M096C61O4MLT&keywords=bags&qid=1688729392&sprefix=ba%2Caps%2C283&sr=8-190,321,4.1 out of 5 stars,"6,368","Care Instructions: Hand Wash OnlyOuter Material: Polyester, Color: Cherry Red; Not water resistantCapacity: 15 liters; Weight: 200 grams; Dimensions: 12 cms x 27 cms x 41 cms (LxWxH)Number of compartments: 2Laptop Compatibility: NoPattern Name: Solid; Closure Type: Drawstring; Pocket Description: Utility Pocket; Age Range Description: Kid; Special Features: Laptop CompartmentDrawstring, 2 Compartments, Compact Size", B07NSBSV2Y,"SAFARI Cherry Red Casual BackpackBe it your short trips or your daily travel across the city , Daypackhas got you covered. With a 15 Litre capacity Daypack lets you carryyour Wallet, Umbrella, Kerchief, Keys, Earphones, Notepads, Pens andother essentials. The drawstring compartment lets you dump things thatyou pick up on your way.", Safari Industries (India) Ltd
Half Moon 34 L Water Resistant 15.6 inch Laptop Bag/Backpack for Men Women Boys Girls/Office School College with Padded Laptop Compartment (Grey),https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B09T2TCSW7/ref=sr_1_191?crid=2M096C61O4MLT&keywords=bags&qid=1688729392&sprefix=ba%2Caps%2C283&sr=8-191,699,3.9 out of 5 stars,"1,330","Care Instructions: Hand Wash OnlySPACIOUS AND LIGHTWEIGHT: Light weight & spacious laptop bag for men comes with 3 compartments. One is for carrying laptop inside (Upto 17""), with padding for safety, and space for laptop accessories like charger, etc. Second compartment of office bag for men is for books, files & all your day to day essentials. And third compartment of backpack for men is for your extra stuff. Laptop backpacks for men has provision for holding bottles on both sides & has padded shoulder straps for your comfortCOMFORT WITH QUALITY: This backpack for men has Wide, Padded & Adjustable shoulder straps & Padded Back for comfort in carrying heavy items. The laptop bag for men is stitched properly & Bartacks on every pressure point for extra durability. The office bag for men are made with strong yet light weight polyester fabric with heavy zippers. College Bags for men also comes with a Rain cover so that you can travel during rainy season without any problem. This laptop bag can be used by everyone.SMART & TRENDY LOOKS: This Large backpack for men is smart, trendy and stylish in looks. The multipurpose college bags for men looks smart, athletic and venturesome and the blend of grey and red makes it appear exquisite. Your hiking trips, mountaineering experience cannot get completed without this amazing trekking backpack. PREMIUM FABRIC : Premium Polyester, Stylish and durable backpack for school /college and travel. Easily accommodate a laptop. Size: 45 cm X 31 cm X 22 cmENDURING & LONG LASTING: This trekking backpack for men/laptop bag for men is made up of highly durable material, which makes it suitable for all weather conditions including rains & extreme scorching heat. It will not only keep the inside stuff safe but will also resist damage to itself. INTERNAL ORGANISER: This backpack has an Organiser that is small pockets inside the front compartment for holding pens, ID cards, etc. These pockets are very useful in organizing your small day-to-day items.OTHER FEATURES OF LAPTOP BAG FOR MEN: The office bag for men / office bag for women has Rain Cover , Internal Organiser, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Reflector Logo.", B09T2TCSW7,"Half Moon backpack is designed to be used everywhere you can use it as:- college bag(as it has numerous pockets inside), school bag(there is very large space inside the bag that can be used to carry numerous books), travel backpack(the volume of this backpack is 35 litres and that is enough for travelling), laptop bag(as it contains a laptop sleeve). It is navy in colour so that it will not become dirty easily it has padded straps to make it easy to carry. It is fully waterproof to protect your laptop, books etc from water and rain. The material used in this bag is dust-free so, that it can produce your backpack from dust. It has a rain cover which is very useful in the rainy season to protect your backpack from rain. It can be used everywhere as well as by everyone be it menं , womenं , boys and girls.", Half_Moon (AB Amazing Bags)
Gear Polyester 23 Cms Travel Bag(DUFCRSTNG4314_Khaki),https://www.amazon.in/Gear-Training-Travel-Duffel-DUFCRSTNG4314/dp/B098FG3GVX/ref=sr_1_192?crid=2M096C61O4MLT&keywords=bags&qid=1688729392&sprefix=ba%2Caps%2C283&sr=8-192,479,4.1 out of 5 stars,532,Ergonomically Designed : Spacious with Multiple Pockets : Intuitive Access : Lightweight : Easily Adjustable Shoulder Strap : Cushioned Grab Handle : Padded Base3 External Zippered Pockets : 1 Mesh Stash PocketOuter material type: Polyesteritem weight: 340.0 grams, B098FG3GVX,"*Make your way* *Make your way*Make way for the “Cross Training Duffle” by “Gear”. Inspired by the world of “Crossfit Training”, this duffle not only scores high on being stylish but is created for optimum solution to an all-purpose duffle bag… be it sweating it out in the gym or finding yourself amidst an unplanned football match with your friends; this duffle is ergonomically designed to meet all expectations and take the load off you. *Activate Style Mode**Activate Style Mode* A head turner model acing durability with its high weave quality. This “Cross Training Duffle” is carefully designed to meet comfort with the x factor. It checks on all bars and makes sure the user is comfortable at all times while engaging in their daily tasks. *Intuitive Design*Anti-sweat cushioned hand-grip The centrally placed anti-sweat cushioned hand-grip ensures comfortable handling and optimum weight-balance. Padded base for safety The padded base and side rims achieve the right balance and structure which makes it easy to operate when not fully stuffed. Spacious Main Compartment The Main Compartment lets you use it for its spacious delight where you can keep all your stuff.*Quality & Craftsmanship*Wet Clothes Compartment Store your used and wet clothes separately. This duffle features a dedicated compartment to facilitate neat organization with its water resistance PU coated fabric as well. Smooth & Durable Zippers Reach out for your frequently used gear without any hassles. Unzip . Pick . Use. Stash . ZipUp Bartack Load Points Heavy Duty custom “Bartack Load Points” for heavy lifting.", Gear Merchandise Pvt Ltd
